,Title,Published_date,Views,Likes,Comments,Month
8040,AP Calculus BC exams: 2008 1 d | AP Calculus BC | Khan Academy,2008-07-11,25389,46,6,Jul
8041,AP Calculus BC exams: 2008 1 c&d | AP Calculus BC | Khan Academy,2008-07-11,28633,60,8,Jul
8042,AP Calculus BC exams: 2008 1 b&c | AP Calculus BC | Khan Academy,2008-07-11,37230,65,10,Jul
8043,Basic subtraction | Addition and subtraction | Arithmetic | Khan Academy,2008-07-10,1174200,1168,0,Jul
8044,AP Calculus BC exams: 2008 1 a | AP Calculus BC | Khan Academy,2008-07-10,81416,108,21,Jul
8045,Basic Subtraction,2008-07-09,2690,11,3,Jul
8046,Definite integral with substitution,2008-07-03,228999,501,53,Jul
8047,Equation of a tangent line | Taking derivatives | Differential Calculus | Khan Academy,2008-07-03,471577,731,53,Jul
8048,3-variable linear equations (part 1),2008-07-02,216854,708,52,Jul
8049,Mean value theorem | Derivative applications | Differential Calculus | Khan Academy,2008-07-02,619362,2058,278,Jul
8050,More implicit differentiation,2008-06-27,230250,749,109,Jun
8051,Hairy inflection point problem,2008-06-26,11333,57,16,Jun
8052,Optimization  Example 4,2008-06-26,175531,414,59,Jun
8053,More limits | Limits | Differential Calculus | Khan Academy,2008-06-26,414157,1387,147,Jun
8054,Exponential Growth,2008-06-26,267641,542,79,Jun
8055,Squeeze theorem (sandwich theorem) | Limits | Differential Calculus | Khan Academy,2008-06-25,1166351,4652,260,Jun
8056,Proof: lim (sin x)/x | Limits | Differential Calculus | Khan Academy,2008-06-25,1277735,5833,590,Jun
8057,Negative exponent intuition | Pre-Algebra | Khan Academy,2008-06-19,483740,753,83,Jun
8058,Taylor Polynomials,2008-06-19,685096,4147,297,Jun
8059,Quadratic formula (proof) | Quadratic equations | Algebra I | Khan Academy,2008-06-18,316850,2933,270,Jun
8060,Completing the square,2008-06-18,942505,4818,586,Jun
8061,Simple Differential Equations,2008-06-17,436429,1072,98,Jun
8062,Optimization with Calculus 3,2008-06-16,221107,623,94,Jun
8063,Optimization with Calculus 1,2008-06-16,748073,2838,216,Jun
8064,Optimization with Calculus 2,2008-06-16,327204,1234,167,Jun
8065,Singular matrices | Matrices | Precalculus | Khan Academy,2008-06-15,436988,1282,62,Jun
8066,How to use our resources,2008-06-15,111345,33,12,Jun
8067,Matrices to solve a vector combination problem | Matrices | Precalculus | Khan Academy,2008-06-14,329454,1128,96,Jun
8068,Matrices to solve a system of equations | Matrices | Precalculus | Khan Academy,2008-06-14,1584042,6533,445,Jun
8069,Graphing with Calculus,2008-06-13,109004,334,20,Jun
8070,Calculus: Graphing using derivatives,2008-06-13,90725,323,28,Jun
8071,Calculus: Maximum and minimum values on an interval,2008-06-12,652614,2039,161,Jun
8072,Monotonicity Theorem,2008-06-12,222554,1098,63,Jun
8073,Inflection point intuition,2008-06-12,23715,111,8,Jun
8074,Maxima Minima Slope Intuition,2008-06-12,218033,778,38,Jun
8075,Limit examples w/ brain malfunction on first prob (part 4) | Differential Calculus | Khan Academy,2008-06-10,715117,2800,333,Jun
8076,Implicit Differentiation (part 2),2008-06-10,370738,1469,164,Jun
8077,Classic video on inverting a 3x3 matrix part 2 | Matrices | Precalculus | Khan Academy,2008-06-08,566074,1730,148,Jun
8078,Classic video on inverting a 3x3 matrix part 1 | Matrices | Precalculus | Khan Academy,2008-06-08,889634,3892,363,Jun
8079,Idea behind inverting a 2x2 matrix | Matrices | Precalculus | Khan Academy,2008-06-08,1322180,4698,403,Jun
8080,Matrix multiplication (part 2),2008-06-08,742358,3289,323,Jun
8081,Introduction to matrices,2008-06-08,2590332,13033,700,Jun
8082,Matrix multiplication (part 1),2008-06-08,1342663,6105,438,Jun
8083,Ladder rate-of-change problem,2008-06-07,167520,598,72,Jun
8084,Implicit Differentiation,2008-06-07,1083800,4593,422,Jun
8085,Singapore Math: Grade 3a Unit 2 (part 10),2008-05-26,18451,45,0,May
8086,Singapore Math:  Grade 3a Unit 2 (part 11),2008-05-26,47572,52,9,May
8087,Singapore Math: Grade 3a Unit 2 (part 9),2008-05-25,8030,12,3,May
8088,Singapore Math: Grade 3a Unit 2 (part 8),2008-05-25,12147,19,0,May
8089,Singapore Math: Grade 3a Unit 2 (part 7),2008-05-25,19577,43,0,May
8090,Singapore Math: Grade 3a Unit 2 (part 6),2008-05-25,9966,20,0,May
8091,Singapore Math: Grade 3a Unit 2 (part 5),2008-05-25,26489,26,0,May
8092,Singapore Math: Grade 3a Unit 2 (part 4),2008-05-25,47241,55,5,May
8093,Singapore Math: Grade 3a Unit 2 (part 3),2008-05-25,23326,34,0,May
8094,Singapore Math: Grade 3a Unit 2 (part 2),2008-05-25,20332,33,0,May
8095,Fun Trig Problem,2008-05-25,72269,226,35,May
8096,Example: Analyzing a more complex resistor circuit | Physics | Khan Academy,2008-05-24,601012,1589,183,May
8097,Resistors in parallel | Circuits | Physics | Khan Academy,2008-05-24,753515,2760,270,May
8098,Resistors in series | Circuits | Physics | Khan Academy,2008-05-24,934148,3161,272,May
8099,"Moments (part 2) | Moments, torque, and angular momentum | Physics | Khan Academy",2008-05-23,439566,1225,157,May
8100,"Moments | Moments, torque, and angular momentum | Physics | Khan Academy",2008-05-23,1178497,4197,360,May
8101,Capacitance | Circuits | Physics | Khan Academy,2008-05-23,722729,1593,143,May
8102,"Voltage | Electric charge, electric force, and voltage | Physics | Khan Academy",2008-05-23,784467,2537,159,May
8103,Electric potential energy (part 2-- involves calculus) | Physics | Khan Academy,2008-05-23,409476,848,76,May
8104,Electric potential energy | Electrostatics | Electrical engineering | Khan Academy,2008-05-23,1235673,3454,256,May
8105,Renting vs. Buying (detailed analysis) | Housing | Finance & Capital Markets | Khan Academy,2008-05-22,404614,1148,118,May
8106,Singapore Math: Grade 3a Unit 2 (part 1),2008-05-22,37726,56,3,May
8107,"Singapore Math: Grade 3a, Unit 1 (part 9)",2008-05-20,13860,22,0,May
8108,"Singapore Math: Grade 3a, Unit 1 (part 8)",2008-05-20,21395,38,3,May
8109,"Singapore Math: Grade 3a, Unit 1 (part 7)",2008-05-20,15264,20,0,May
8110,"Singapore Math: Grade 3a, Unit 1 (part 6)",2008-05-20,24447,34,0,May
8111,"Singapore Math: Grade 3a, Unit 1 (part 5)",2008-05-20,14549,24,0,May
8112,"Singapore Math: Grade 3a, Unit 1 (part 4)",2008-05-20,29968,39,0,May
8113,"Singapore Math: Grade 3a, Unit 1 (part 3)",2008-05-20,30817,60,0,May
8114,Singapore Math: Grade 3a Unit 1 (part 2),2008-05-20,48828,81,0,May
8115,"Singapore Math: Grade 3a, Unit 1 (part 1)",2008-05-20,357612,445,0,May
8116,Proof: Field from infinite plate (part 2) | Electrostatics | Electrical engineering | Khan Academy,2008-05-14,189137,326,55,May
8117,Proof: Field from infinite plate (part 1) | Electrostatics | Electrical engineering | Khan Academy,2008-05-14,389248,502,51,May
8118,"Electric field | Electric charge, electric force, and voltage | Physics | Khan Academy",2008-05-13,1281809,4126,227,May
8119,Electrostatics (part 1),2008-05-13,42395,68,15,May
8120,Binomial theorem combinatorics connection | Algebra II | Khan Academy,2008-05-13,191529,1052,119,May
8121,Proof: d/dx(x^n) | Taking derivatives | Differential Calculus | Khan Academy,2008-05-13,447508,1738,94,May
8122,Binomial Theorem (part 1),2008-05-13,402104,1191,164,May
8123,Binomial Theorem (part 2),2008-05-13,191967,718,104,May
8124,Conditional probability and combinations | Probability and Statistics | Khan Academy,2008-05-12,580087,1551,141,May
8125,Probability and combinations (part 2) | Probability and Statistics | Khan Academy,2008-05-12,354992,779,64,May
8126,Probability using combinations | Probability and Statistics | Khan Academy,2008-05-11,635983,1638,81,May
8127,Combinations,2008-05-07,689123,2005,176,May
8128,Permutations,2008-05-07,999987,3700,286,May
8129,Proof: d/dx(sqrt(x)) | Taking derivatives | Differential Calculus | Khan Academy,2008-05-05,300434,660,43,May
8130,Probability (part 8),2008-05-03,246343,549,43,May
8131,Probability (part 7),2008-05-03,259527,565,66,May
8132,Probability (part 6),2008-05-03,266226,617,47,May
8133,Probability (part 5),2008-05-03,234829,523,61,May
8134,Probability (part 4),2008-05-03,283909,599,79,May
8135,Probability (part 3),2008-05-03,386013,955,72,May
8136,Probability (part 2),2008-05-03,578661,1465,156,May
8137,Probability (part 1),2008-05-03,1013448,2365,258,May
8138,Polynomial approximations of functions (part 5),2008-04-30,58926,139,15,Apr
8139,Polynomial approximation of functions (part 7),2008-04-30,75207,320,72,Apr
8140,Polynomial approximation of functions (part 6),2008-04-30,63016,204,39,Apr
8141,Polynomial approximation of functions (part 4),2008-04-29,74397,167,11,Apr
8142,Polynomial approximation of functions (part 2),2008-04-29,108887,267,26,Apr
8143,Approximating functions with polynomials (part 3),2008-04-29,86014,251,32,Apr
8144,Polynomial approximation of functions (part 1),2008-04-29,306520,640,28,Apr
8145,Proof: d/dx(e^x) = e^x | Taking derivatives | Differential Calculus | Khan Academy,2008-04-28,430175,1432,125,Apr
8146,Proof: d/dx(ln x) = 1/x | Taking derivatives | Differential Calculus | Khan Academy,2008-04-28,400872,1242,141,Apr
8147,Sequences and series (part 2),2008-04-28,485235,1341,208,Apr
8148,Sequences and Series (part 1),2008-04-28,930520,2879,243,Apr
8149,Solid of Revolution (part 8),2008-04-28,99341,189,46,Apr
8150,Solid of Revolution (part 7),2008-04-28,165102,326,35,Apr
8151,Solid of Revolution (part 6),2008-04-27,179431,353,33,Apr
8152,Solid of Revolution (part 5),2008-04-27,257011,560,76,Apr
8153,Solid of Revolution (part 4),2008-04-27,194481,578,51,Apr
8154,Solid of Revolution (part 3),2008-04-26,252557,790,88,Apr
8155,Solid of Revolution  (part 2),2008-04-26,311496,933,78,Apr
8156,Solid of Revolution (part 1),2008-04-26,606174,2461,205,Apr
8157,Thermodynamics part 5: Molar ideal gas law problem | Physics | Khan Academy,2008-04-25,204474,349,54,Apr
8158,Thermodynamics part 4: Moles and the ideal gas law | Physics | Khan Academy,2008-04-25,227333,421,57,Apr
8159,Thermodynamics part 3: Kelvin scale and Ideal gas law example | Physics | Khan Academy,2008-04-25,292103,536,111,Apr
8160,Thermodynamics part 2: Ideal gas law | Thermodynamics | Physics | Khan Academy,2008-04-25,445869,821,127,Apr
8161,Thermodynamics part 1: Molecular theory of gases | Physics | Khan Academy,2008-04-25,1059176,2242,214,Apr
8162,Complex Numbers (part 1),2008-04-23,964091,3383,235,Apr
8163,Complex Numbers (part 2),2008-04-23,445140,1762,161,Apr
8164,Interest (part 2) | Interest and debt | Finance & Capital Markets | Khan Academy,2008-04-22,570109,1063,63,Apr
8165,Introduction to interest | Interest and debt | Finance & Capital Markets | Khan Academy,2008-04-22,1673028,4781,326,Apr
8166,Compound interest and e (part 4) | Exponential and logarithmic functions | Algebra II | Khan Academy,2008-04-22,110315,269,22,Apr
8167,Compound interest and e (part 3) | Exponential and logarithmic functions | Algebra II | Khan Academy,2008-04-22,134266,327,44,Apr
8168,Introduction to compound interest and e | Algebra II | Khan Academy,2008-04-22,304309,669,89,Apr
8169,Compound interest and e (part 2) | Exponential and logarithmic functions | Algebra II | Khan Academy,2008-04-22,178620,367,36,Apr
8170,Bernoulli's example problem | Fluids | Physics | Khan Academy,2008-04-20,201699,343,39,Apr
8171,Bernoulli's equation (part 4) | Fluids | Physics | Khan Academy,2008-04-20,154383,267,22,Apr
8172,Bernoulli's equation (part 3) | Fluids | Physics | Khan Academy,2008-04-20,190639,323,39,Apr
8173,Bernoulli's equation (part 2) | Fluids | Physics | Khan Academy,2008-04-20,243381,487,46,Apr
8174,Bernoulli's equation (part 1) | Fluids | Physics | Khan Academy,2008-04-20,471919,1308,58,Apr
8175,Volume flow rate and equation of continuity | Fluids | Physics | Khan Academy,2008-04-20,511245,1342,59,Apr
8176,Buoyant force example problems | Fluids | Physics | Khan Academy,2008-04-20,487122,1553,100,Apr
8177,Archimedes principle and buoyant force | Fluids | Physics | Khan Academy,2008-04-20,565161,2071,118,Apr
8178,Pressure at a depth in a fluid | Fluids | Physics | Khan Academy,2008-04-19,637123,1986,102,Apr
8179,Finding height of fluid in a barometer | Fluids | Physics | Khan Academy,2008-04-19,317452,611,76,Apr
8180,Pressure and Pascal's principle (part 2) | Fluids | Physics | Khan Academy,2008-04-19,528353,1329,98,Apr
8181,Pressure and Pascal's principle (part 1) | Fluids | Physics | Khan Academy,2008-04-19,1129678,3996,192,Apr
8182,Harmonic motion part 3 (no calculus) | Oscillatory motion | Physics | Khan Academy,2008-04-17,255150,524,57,Apr
8183,Harmonic motion part 2 (calculus) | Oscillatory motion | Physics | Khan Academy,2008-04-17,349653,704,82,Apr
8184,Introduction to harmonic motion | Oscillatory motion | Physics | Khan Academy,2008-04-17,758294,1690,109,Apr
8185,Spring potential energy example (mistake in math) | Physics | Khan Academy,2008-04-16,221714,473,74,Apr
8186,Potential energy stored in a spring | Work and energy | Physics | Khan Academy,2008-04-16,526183,1258,80,Apr
8187,Intro to springs and Hooke's law | Work and energy | Physics | Khan Academy,2008-04-15,859434,2993,229,Apr
8188,Introduction to Newton's law of gravitation | Physics | Khan Academy,2008-04-15,527729,1421,155,Apr
8189,Gravitation (part 2) | Centripetal force and gravitation | Physics | Khan Academy,2008-04-15,225314,439,66,Apr
8190,Calculus Proof that a=v^2/r,2008-04-10,100539,599,86,Apr
8191,Conservation of angular momemtum,2008-04-10,258445,467,59,Apr
8192,Introduction to angular velocity,2008-04-10,404903,1720,169,Apr
8193,Visual Proof: a= v^2/r,2008-04-09,227992,2705,177,Apr
8194,Centripetal Acceleration (part 3),2008-04-09,76869,267,79,Apr
8195,Centripetal Acceleration (part 2),2008-04-08,119240,361,78,Apr
8196,Introduction to centripetal acceleration (part 1),2008-04-08,212460,641,75,Apr
8197,Projectile motion with ordered set notation | Physics | Khan Academy,2008-03-26,92374,146,27,Mar
8198,Unit vector notation (part 2) | Two-dimensional motion | Physics | Khan Academy,2008-03-25,178876,412,37,Mar
8199,Unit vector notation | Two-dimensional motion | Physics | Khan Academy,2008-03-25,428992,944,62,Mar
8200,Introduction to the yield curve | Stocks and bonds | Finance & Capital Markets | Khan Academy,2008-03-17,624892,4160,166,Mar
8201,Housing price conundrum (part 4) | Current Economics | Finance & Capital Markets | Khan Academy,2008-03-16,170776,534,41,Mar
8202,Housing price conundrum (part 3) | Current Economics | Finance & Capital Markets | Khan Academy,2008-03-16,187382,528,54,Mar
8203,Housing price conundrum (part 2) | Current Economics | Finance & Capital Markets | Khan Academy,2008-03-16,210166,524,22,Mar
8204,The housing price conundrum | Current Economics | Finance & Capital Markets | Khan Academy,2008-03-16,384366,866,66,Mar
8205,What happens when housing depreciates | Housing | Finance & Capital Markets | Khan Academy,2008-03-15,494297,2032,418,Mar
8206,Is buying a home always better? | Housing | Finance & Capital Markets | Khan Academy,2008-03-15,1185059,5172,961,Mar
8207,Housing equity loans | Housing | Finance & Capital Markets | Khan Academy,2008-03-15,268159,816,71,Mar
8208,More on balance sheets and equity | Housing | Finance & Capital Markets | Khan Academy,2008-03-15,354986,1195,55,Mar
8209,Introduction to Balance Sheets | Housing | Finance & Capital Markets | Khan Academy,2008-03-15,905987,3657,231,Mar
8210,"Introduction to torque | Moments, torque, and angular momentum | Physics | Khan Academy",2008-03-05,1517442,5264,297,Mar
8211,Center of mass | Impacts and linear momentum | Physics | Khan Academy,2008-03-05,1022885,3338,263,Mar
8212,Mechanical advantage (part 3) | Work and energy | Physics | Khan Academy,2008-02-18,316424,494,77,Feb
8213,Mechanical advantage (part 2) | Work and energy | Physics | Khan Academy,2008-02-18,172690,275,20,Feb
8214,Introduction to mechanical advantage | Work and energy | Physics | Khan Academy,2008-02-18,490570,1290,102,Feb
8215,Work/energy problem with friction | Work and energy | Physics | Khan Academy,2008-02-18,763967,2229,166,Feb
8216,Conservation of energy | Work and energy | Physics | Khan Academy,2008-02-17,1141527,3620,330,Feb
8217,Introduction to work and energy | Work and energy | Physics | Khan Academy,2008-02-17,1969816,7022,427,Feb
8218,Work and energy (part 2) | Work and energy | Physics | Khan Academy,2008-02-17,878195,1795,162,Feb
8219,2-dimensional momentum problem (part 2) | Physics | Khan Academy,2008-02-14,250723,442,61,Feb
8220,2-dimensional momentum problem | Impacts and linear momentum | Physics | Khan Academy,2008-02-14,605346,1228,109,Feb
8221,Momentum: Ice skater throws a ball | Impacts and linear momentum | Physics | Khan Academy,2008-02-14,495826,1140,101,Feb
8222,Introduction to momentum | Impacts and linear momentum | Physics | Khan Academy,2008-02-13,1433192,6480,458,Feb
8223,Tension in an accelerating system and pie in the face | Physics | Khan Academy,2008-02-10,328445,382,71,Feb
8224,Introduction to tension (part 2) | Forces and Newton's laws of motion | Physics | Khan Academy,2008-02-09,484795,1039,151,Feb
8225,Introduction to tension | Forces and Newton's laws of motion | Physics | Khan Academy,2008-02-08,1115697,4066,316,Feb
8226,Newton's Laws,2008-02-08,45227,85,17,Feb
8227,Newton's Laws Examples (part 2),2008-02-07,67803,139,26,Feb
8228,Newton's Laws Problems (part 1),2008-02-07,132071,421,38,Feb
8229,Newton's Second Law of Motion,2008-02-02,291550,918,115,Feb
8230,Newton's Third Law of Motion,2008-02-02,248699,796,211,Feb
8231,Newton's First Law of Motion,2008-02-02,236796,515,91,Feb
8232,Ferris Wheel Trig Problem (part 2),2007-12-08,73413,197,33,Dec
8233,Ferris Wheel Trig Problem,2007-12-08,315143,939,59,Dec
